"UT000000815";2;"01.02.2012";"30.04.2012"
"UT000000816";1;"01.01.2012";"30.06.2012"
"UT000000816";2;"01.07.2012";"31.12.2012"
"UT000000817";1;"01.10.2011";"31.03.2012"
"UT000000817";2;"01.04.2012";"30.06.2012"
"UT000000817";2;"01.04.2012";"31.05.2012"
"UT000000818";1;"01.01.2012";"30.03.2012"
"UT000000819";1;"01.04.2011";"30.03.2012"
"UT000000819";2;"01.04.2012";"30.06.2012"
"UT000000820";1;"01.01.2012";"30.03.2012"
"UT000000821";1;"01.01.2012";"31.03.2012"
"UT000000821";2;"01.04.2012";"31.12.2012"
"UT000000822";2;"01.01.2012";"30.03.2012"
"UT000000823";1;"01.01.2012";"31.01.2012"
"UT000000823";2;"01.02.2012";"31.03.2012"
"UT000000825";1;"01.01.2012";"31.03.2012"
"UT000000827";2;"01.03.2012";"30.06.2012"
"UT000000829";1;"15.12.2011";"15.01.2012"
"UT000000829";1;"01.03.2012";"31.03.2012"
"UT000000829";1;"16.01.2012";"29.02.2012"
"UT000000830";1;"01.01.2012";"30.04.2012"
"UT000000831";1;"01.01.2012";"31.03.2012"
"UT000000838";1;"16.01.2012";"31.03.2012"
"UT000000838";2;"01.06.2012";"08.07.2012"
"UT000000839";2;"01.02.2012";"31.03.2012"
"UT000000840";1;"15.12.2011";"31.01.2012"
"UT000000842";1;"11.09.2012";"31.12.2013"
"UT000000843";1;"11.09.2012";"31.12.2013"
"UT000000844";1;"11.09.2012";"31.12.2013"
"UT000000845";1;"11.09.2012";"31.12.2013"
"UT000000846";1;"11.09.2012";"31.12.2013"
"UT000000847";1;"11.09.2012";"31.12.2013"
"UT000000848";1;"11.09.2012";"31.12.2013"
"UT000000848";2;"01.01.2012";"31.03.2012"
"UT000000848";2;"01.02.2012";"31.03.2012"
"UT000000849";1;"11.09.2012";"31.12.2013"
"UT000000849";1;"23.11.2011";"22.02.2012"
"UT000000849";1;"23.02.2012";"20.04.2012"
"UT000000850";2;"01.12.2011";"29.02.2012"
"UT000000851";1;"15.12.2011";"31.01.2012"
"UT000000852";2;"01.01.2012";"30.03.2012"
"UT000000859";2;"01.02.2012";"30.06.2012"
"UT000000864";1;"01.12.2011";"31.01.2012"
"UT000000877";2;"01.01.2012";"31.01.2012"
"UT000000877";2;"01.02.2012";"29.02.2012"
"UT000000878";1;"01.01.2012";"30.06.2012"
"UT000000879";2;"01.02.2012";"31.03.2012"
"UT000000882";2;"01.02.2012";"31.03.2012"
"UT000000882";2;"15.01.2012";"29.02.2012"
"UT000000882";2;"01.06.2012";"31.08.2012"
"UT000000961";2;"01.02.2012";"31.03.2012"
"UT000000962";2;"01.02.2012";"31.03.2012"
"UT000000963";2;"01.01.2012";"30.03.2012"
"UT000000964";2;"01.01.2012";"30.03.2012"
"UT000000964";2;"01.02.2012";"31.03.2012"
"UT000000986";2;"01.02.2012";"29.02.2012"
"UT000000986";2;"01.02.2012";"31.03.2012"
"UT000000986";1;"01.12.2011";"31.01.2012"
"UT000000987";1;"06.02.2012";"02.03.2012"
"UT000000988";2;"01.02.2012";"31.03.2012"
"UT000000988";1;"02.11.2011";"15.01.2012"
"UT000000989";2;"01.04.2012";"31.05.2012"
"UT000000991";2;"01.06.2012";"08.07.2012"
"UT000000992";2;"01.02.2012";"29.02.2012"
"UT000000992";1;"02.11.2011";"15.01.2012"
"UT000000993";1;"01.12.2011";"31.01.2012"
"UT000001008";1;"01.01.2012";"28.06.2012"
"UT000001009";1;"01.01.2012";"28.06.2012"
"UT000001010";1;"05.12.2011";"31.01.2012"
"UT000001011";2;"01.02.2012";"30.04.2012"
"UT000001024";1;"20.01.2012";"20.04.2012"
